100098.117189217,-55597.3215395654,-38264.7391641253
192398.845703874,-70175.1948976668,-39882.8464465579
-106593.677749701,-166567.154532803,-155230.942437642
-161509.295516684,5066.21344218572,-30275.6907049466
-46167.1203124401,133145.929912554,45418.3530664495
109.020377011155,161845.399414858,195224.514302217
28102.3475489624,89438.364907898,-112039.688464202
190652.638696885,-46801.6702797984,-58367.5688358789
-2857.92759395225,-80793.1776054541,-93503.2483247493
-39646.8534432019,76684.6542859269,-83400.7864139303
197996.104728119,152182.770731685,-124644.183395669
-95600.796661903,169819.323047808,-190856.150549753
66129.884296064,-167498.889851801,-20238.3272206065
185702.646467807,-6930.79417089021,-102543.922642119
68460.4145513625,-148693.977707689,147490.617895953
-80330.0574262344,-98835.5363035975,11444.3069770483
12450.6107261289,153584.613901046,165654.067256766
-199414.729931031,-121489.234714636,189572.070823563
153515.523760907,-151458.538105213,34170.3834649318
-38246.4570768927,17477.9973843289,-152409.846930528
-79517.7653946109,-74151.7007114314,170613.035572538
180232.63656338,-47183.6339727933,37424.3089924632
-15740.7227175139,116615.705140738,153446.121969907
-84940.995583308,135671.791816104,-30209.6275649382
-166149.344569447,72094.5543707077,42902.9543536159
32872.5340674059,-33231.1970794711,-171694.567009079
-138772.521022763,57155.9230024342,169908.972473279
-170762.277532204,-114367.419383951,56831.7664566803
32225.9107323382,46908.3223138969,-158200.13284097
-85194.0990411563,70076.458338288,80090.0294757826
-55231.9662395341,40409.3938435069,-41678.2684686671
89929.8775280626,-61476.1983984729,-166038.099689171
143324.671250336,-54239.452695379,-114208.452979571
-60833.7253331777,-131407.569267382,-100480.440984641
184698.242130347,118144.627167571,-109338.745015437
181427.620626686,-2933.23507995572,81201.7564072495
-117585.049267857,-58150.85818076,101661.034087131
107297.94362831,110024.47998961,18914.6535454617
46212.7519362147,-105278.077174224,21393.3679737009
167568.994980927,137933.37960568,52229.1166812169
41014.9044837978,126610.788327654,194182.7802059
80855.2913218407,138491.345625363,53711.2811930471
97469.982081635,-51925.2596544965,40182.2450123282
-45959.0892863751,-46708.1873761697,163674.78283203
-99398.484330024,144533.899224041,28334.6535528925
-185296.10502966,-14436.3228468162,-65832.0315011747
-11150.8503010537,28219.2879622134,182855.66332436
58028.9313741574,78122.7234807132,-24030.7510879389
-88412.0238391815,184366.909270196,40617.0374062704
7144.36394890171,18525.1917009748,88104.9446282093
-101733.344560065,54630.629372691,71511.3366685853
-80996.7302301813,28356.9956923982,-114896.395958719
60189.6372967455,170844.858818916,-167350.649981734
156557.322208371,145506.227927015,-90208.2368457604
144442.586683748,-132064.299653443,147007.354586586
-116033.969295086,-128520.388333154,23742.8269589823
-40362.4353582906,-102598.252950722,-14148.891589072
155153.209361777,100711.742024521,-27879.6396878386
-97388.795238468,-120346.249953191,109594.368008166
186720.641746971,193176.204601593,61568.1685123167
47662.9411917324,83855.4809916281,63091.7086666113
-133861.693387622,-129825.541792256,-135591.638166105
130479.611530688,143318.956944129,-27049.2692225312
62277.2404834448,163764.593217372,2034.43374220873
18581.0336234916,184665.232077307,-49867.0876280172
-99468.2866284266,28239.8816343842,-7851.10876565307
-183937.446177903,25151.6921401784,-63031.4388931567
-106649.834970517,-129335.518122319,110858.576056029
-55554.8255000582,5471.62415024021,-46422.4550440772
53382.0140049465,19388.7663719224,84622.5707964927
194439.238488813,-133889.022951931,-7626.63704321955
-117137.341542017,-2442.7845870211,91672.0888486287
102833.576622308,14046.9069904992,175023.695585363
154531.243852179,-120477.13606713,6901.7610203693
-11108.0562012172,49267.5649336347,161227.499450667
-136434.58957091,-189473.842538257,-112722.943147635
124368.314259482,-72483.615499723,149287.736069162
-9396.89891322079,13199.8137642199,-166922.827227659
-153484.987101526,-69290.5050048113,-13838.6333717227
150288.245113856,40876.17624426,-191228.070876809
54074.5517852019,-55226.9090174948,123312.220014219
-161087.460363348,-146031.74536573,-128316.199683507
163375.782495853,165525.401418942,-133843.10125842
-185993.591395881,56223.5349166248,-127358.613135158
-184100.122354881,63509.6569183517,76574.625324483
195427.156490505,70132.132523946,-114494.592308818
74472.6393841349,97823.0856824635,-80758.0560907172
-49324.3229047871,136871.029274784,107334.058823898
100521.66487526,-144454.065143626,-60272.1829429498
105398.271714838,-139252.519418387,163785.922602912
-180450.081288195,-47734.2902848157,-176858.838764825
90371.062637544,128407.760576433,-25299.2287028419
80531.2234392068,-131454.24826288,28901.8982284662
-16443.6696749987,-68009.8874328667,26026.8639108714
32917.9235820999,186588.794763703,129526.626890543
-64364.0794860651,122517.038605687,-149560.469006967
-131749.834533369,-111124.828007116,-79953.2889864961
-40322.6384397762,199909.249077902,-199151.190066716
167910.877817752,-174504.521014259,180442.943156109
-109581.825074699,-29806.7527654075,106519.745332799
