-6.03101088948706,7.07184782423639,-8.82473451543581,-1.90532022626676e-11
1.9678649727686,3.11308912482687,5.65979578713053,-3.61630738730884e-11
-9.05474204846419,-7.30289973333618,-5.20622975959144,-1.91604996156115e-11
5.68563164635999,0.26193416243226,-2.0135999139088,-4.0447118452149e-11
-2.69195882583309,5.02696391851872,2.10549810255244,-4.01722337635931e-11
-0.513709166997893,1.1832843704963,-4.78073005416555,-4.93149632564574e-11
-4.753817580105,6.89837111100714,-8.77277488997198,-2.01306110988754e-11
-5.09953657468741,8.31239382281847,-5.64934490531402,-2.16672755529731e-11
-6.4622132021174,-9.44345586827815,-0.508497041790894,-2.13192037553017e-11
3.50769408491824,-5.12877304385814,6.1348481217527,-2.79659416671505e-11
-5.73986130879076,2.43145541876295,2.22668528096142,-3.68907137167499e-11
4.50960374540153,-4.9916950828115,1.23762318945662,-3.57009246247772e-11
-4.22303522846064,2.62631511001158,1.82155528218101,-4.61073817358304e-11
-9.13606724839034,-2.05495430073126,2.59875856481507,-2.51273411513747e-11
-2.90271740570035,-8.42180070296698,-1.98125636083062,-2.67589557233449e-11
7.12403266371638,-7.7766684104664,-9.49621736935741,-1.72066833958317e-11
0.472764573627698,6.02970638560864,4.05653554055992,-3.35310514575613e-11
5.90693928244503,6.31046888633828,-8.97630123232723,-1.95958955537062e-11
3.92117469458548,2.0613606697949,-6.53076287183428,-3.09438767105987e-11
2.93506889919143,-6.42453027834528,-7.2040607082185,-2.4203952955133e-11
-3.65686685322365,1.08196796807492,-2.54452569158367,-5.32646306528292e-11
-9.82018754201819,-4.20613715362916,-1.52812657606201,-2.26276928530658e-11
4.92919700054539,0.104694334266956,0.266941577792096,-4.94565955264273e-11
-5.06633606688362,-9.41750185323112,-5.15030988433036,-2.05733489524461e-11
4.44797098602537,8.45932510763779,4.53400785963131,-2.30842266001696e-11
-1.00132640015831,-8.20009644835562,9.87995788351776,-1.89612085636173e-11
1.16034719654441,0.399457321536476,-8.26749007357708,-2.92164788221684e-11
-1.85743580372903,8.65555478213114,3.06525413282146,-2.60660113664721e-11
-4.41804861892758,-7.47248941099583,3.71185008024232,-2.58648303981813e-11
-5.72262292985292,7.85510286703853,7.68189162744542,-1.97120965440176e-11
-4.51201207226254,4.53400852335344,-4.10505968684994,-3.21287668637248e-11
1.33963707545759,-3.46331273887509,8.59616142315447,-2.60780966216071e-11
6.66724663905181,-3.58068952827793,-6.0129969941545,-2.5263389278271e-11
6.60050551058191,2.66703257520219,-3.04499122648866,-3.15379305880065e-11
1.39154280323904,8.86280164948495,6.18783257651849,-2.2406375191491e-11
6.86870065867172,-5.81233244631489,0.493138344440748,-2.70982597884449e-11
-4.67096047377004,6.33129207283411,1.06481777047733,-3.07564576793287e-11
-8.19785508130721,6.31451156181945,2.48719190331179,-2.29449971618795e-11
-4.46260058459646,2.43816611825091,8.90064495722953,-2.38216587388511e-11
-9.38905167417424,-6.71687906129996,-6.38820084382392,-1.8508008881655e-11
-4.74578849703616,2.7831126153191,-0.382306562527363,-4.42786590383717e-11
-7.97499104371088,9.12375107861224,-5.78178532250121,-1.81873490455888e-11
7.52494877078719,-5.74761954803217,-7.14525137455566,-2.05856406738346e-11
-2.76375314388985,-2.26800923097049,-0.671620983597549,-6.71274806320539e-11
7.26412276385888,-7.89018521057871,5.25347362809296,-2.04475599446147e-11
-5.75163303924793,3.76377242405786,5.6046106625641,-2.75334075779768e-11
-2.80936815823311,-8.86619849257207,-3.97433100583194,-2.41435882994832e-11
